,train_context_loss,train_text_loss,train_rating_loss,train_loss,val_context_loss,val_text_loss,val_rating_loss,val_loss
1,581.2358721009068,64.89078658165405,1.0961971,646.23627,590.5233090924862,64.17844747297376,1.1879897050552295,654.8205555359655
2,583.0168206087031,64.81622747090846,1.1003647,647.9431,590.5227912631944,64.17953022292221,1.1879916968794266,654.8211206558046
3,582.7752851059427,64.87578128276925,1.0918871,647.76025,590.5234439575945,64.17947276257439,1.1879877612847478,654.8217154962974
4,582.371096969385,64.92083854873842,1.0917645,647.4011,590.5237633405801,64.17949759536434,1.187985329253366,654.8220594688697
5,582.6710860807813,64.83038432457627,1.0974207,647.6112,590.5237878118679,64.17948735473142,1.187985029299206,654.8220736695293
6,583.4965749359674,65.12687185309764,1.086361,648.7321,590.5237302934188,64.17948163778749,1.1879850062898476,654.8220104318352
