                BLEU-1↑,               DIV↓,               FMR↑,               RMSE↓,               USN↑,              FCR↑,              R1-P↑,              R1-R↑,              R2-F↑,              R2-P↑,              R2-R↑,              RL-F↑,              RL-P↑,              RL-R↑               ,             BLEU-4↑,           R1-F↑,           TextLen,       GPU ID,     Dataset,   USR↑, HistLen,BLEU-1↑,BLEU-4↑,DIV↓,Dataset,FCR↑,FMR↑,GPU ID,HistLen,MAE↓,Model,R1-F↑,R1-P↑,R1-R↑,R2-F↑,R2-P↑,R2-R↑,RL-F↑,RL-P↑,RL-R↑,RMSE↓,Split ID,TestTime,TextLen,USN↑,USR↑,rouge_1/f_score,rouge_1/p_score,rouge_1/r_score,rouge_2/f_score,rouge_2/p_score,rouge_2/r_score,rouge_l/f_score,rouge_l/p_score,rouge_l/r_score
18.08818910489185,1.3152611827780945,0.8078806983511154,1.1902506623259212,2301.0,0.12771177685950413,35.03477172681828,22.839638336122338,6.050502497846973,8.40523018311573,5.549018028528212,19.044895542922845,28.435281195526105,20.347677607983133,2.3540135975668797,25.574264082420544,,0.0,  amazon-movies,0.05579534432589719,      ,,,,,,,,,0.9261388312486858,fmlpeter,,,,,,,,,,,0,       2023-01-04 00:19:09,,,,,,,,,,,,
18.780259069301753,1.3023310992445472,0.7620271580989331,0.9832228333273264,8780.0,0.14385330578512398,34.761339136399755,23.187529984026106,6.282935140955491,8.582590131874808,5.7876083260418865,19.35765627209624,28.15490630718565,20.66252422811589,2.6329484835794266,25.773633792249605,,0.0,     amazon-movies,0.21290009699321047,      ,,,,,,,,,0.7530838459180931,peter,,,,,,,,,,,0,       2023-01-04 00:28:11,,,,,,,,,,,,
18.689993935906948,1.3049711895661376,0.7597235693501455,0.9837502710194972,9858.0,0.15121384297520662,34.576217772689645,23.090570949688306,6.298939993683216,8.546822694494859,5.798064663001616,19.25893121813503,27.994545598813303,20.456521251138128,2.6726153584328136,25.751553346893015,,0.0,     amazon-movies,0.2390397672162949,      ,,,,,,,,,0.7538541591739794,peter,,,,,,,,,,,0,       2023-01-04 01:04:15,,,,,,,,,,,,
18.764386239933373,1.3092127274265466,0.775654704170708,0.9805695967089452,9829.0,0.1565082644628099,34.97839266025493,23.306298447484185,6.307251665953717,8.698312989413862,5.756190510373343,19.356953766187424,28.46751583366521,20.592027509886385,2.6919434388151204,25.95969934320694,,0.0,     amazon-movies,0.23833656644034915,      ,,,,,,,,,0.7500543653964996,peter,,,,,,,,,,,0,       2023-01-04 02:47:56,,,,,,,,,,,,
18.75826631771565,1.2851598847427417,0.7698593598448109,0.9751906088756904,11094.0,0.1784607438016529,35.19329816777683,23.27747696855359,6.4321526859756695,8.799072364482159,5.9048200089058485,19.564316600137765,28.481955598286827,20.791569070545794,2.7348244031456597,26.006333565503734,,0.0,     amazon-movies,0.26901066925315226,      ,,,,,,,,,0.7394557421439834,peter,,,,,,,,,,,0,       2023-01-04 03:54:56,,,,,,,,,,,,
18.799341777659464,1.31793084333996,0.8045829291949563,1.1883702568422316,11867.0,0.38236053719008267,35.095915158233296,23.326013052310337,6.343485241240201,8.717141558193935,5.863411934277598,19.34519772304016,28.43245372743433,20.821851967947993,2.5856082355650303,25.953887184205893,15.0,0.0,  amazon-movies,0.28775460717749757,      20.0,,,,,,,,,0.9324888846691548,fmlpeter,,,,,,,,,,,0,   2023-01-09 06:59:43,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324888836747807,fmlpeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-01-09 08:11:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
